,covers_id,goodreads_id,covers_title,goodreads_title,similarity_score,covers_isbn,goodreads_isbn,is_match
510,Covers_21078,Goodreads_books_11189,A prÃ³xima novela: Um romance de imagens,Tinisima: Novela,0.28360274180636696,8508029748,9684113056,False
511,Covers_11001,Goodreads_books_18312,Five Steps to Selecting the Best Alternative Medicine: A Guide to Complementary &amp; Integrative Health Care,Steps,0.2671319324600863,1880032945,0552084212,False
512,Covers_13217,Goodreads_books_18775,Swiss Country Inns and Chalets (Karen Brown's Switzerland: Charming Inns &amp; Itineraries),Charming,0.2741808558187075,0446388165,0316253391,False
513,Covers_9455,Goodreads_books_28257,Im Luftschloss meines Vaters: ErzÃ¤hlung,Anna Und Ich: ErzÃ¤hlungen,0.15740601474184657,3716020028,3472866055,False
514,Covers_40553,Goodreads_books_15196,How Hits Happen: Forecasting Predictability in a Chaotic Marketplace,Bad Things Happen,0.2284698719769027,088730978X,0399155635,False
515,Covers_28351,Goodreads_books_37928,"Escuela, ideologÃ­a y clases sociales en EspaÃ±a: CrÃ­tica de la sociologÃ­a empirista de la educaciÃ³n (Biblioteca de sociologÃ­a)",De la part de la princesse morte,0.2940422645342386,8434416727,2253048291,False
516,Covers_27573,Goodreads_books_32002,The Impersonator,The War of the End of the World,0.07529397754934512,0440214165,0571139612,False
517,Covers_17654,Goodreads_books_23233,Graphical Applications with Tcl &amp; TK,With,0.2258440963866966,1558515690,1592640508,False
518,Covers_39198,Goodreads_books_22366,"Gold Coins of the Dahlonega Mint, 1838-1861: A Numismatic History &amp; Analysis",1861: The Civil War Awakening,0.24212101543738107,0965678601,1400040159,False
519,Covers_34048,Goodreads_books_23338,Clara Morison (Seal Australian fiction),The Gilded Seal,0.2829574181068933,085179257X,0007230400,False
520,Covers_23102,Goodreads_books_18705,Das Bild der alten Dame.,Das Gold der Maori,0.26241842007530164,3499228653,3785760248,False
521,Covers_33847,Goodreads_books_25229,"The Fit Back: Prevention and Recovery (Fitness, Health and Nutrition Series)",Recovery Road,0.289786294927064,0809461145,0545107296,False
522,Covers_45899,Goodreads_books_24190,Stalk Line (Super Bolan #42) (Mack Bolan),Summer of '42,0.2901297699966722,037361442X,0440183480,False
523,Covers_21549,Goodreads_books_17230,Les cavaliers,Les Miserables,0.2871056356677215,2070373738,190623079X,False
524,Covers_14911,Goodreads_books_33840,The Autobiography of Benvenuto Cellini (Penguin Classics),Autobiography of Red,0.2896824172685353,0140440496,037570129X,False
525,Covers_18033,Goodreads_books_23584,The New Alchemists: Breaking Through the Barriers of High Pressure,Breaking the Rules,0.2794794843450647,0812922751,1460341430,False
526,Covers_26441,Goodreads_books_11288,Rand McNally Answer Atlas: The Geography Resource for Students (Rand McNally),Ayn Rand: The Russian Radical,0.29225854035461324,0528838725,0271014415,False
527,Covers_15059,Goodreads_books_16302,"Jake Ryker'S Back In Town (Silhouette Special Edition, No 929)",The Town,0.2998434415416697,0373099290,0821409808,False
528,Covers_41484,Goodreads_books_15872,Nuovi racconti del maresciallo (La Scala),Sessanta racconti,0.2814609089268973,8817666998,8804390786,False
529,Covers_29556,Goodreads_books_4496,Xone of Contention,Story of O,0.06797757139007965,0312866917,0345301110,False
530,Covers_18402,Goodreads_books_20202,Marcus und Eneides. GroÃ?Â?druck.,The Essential Marcus Aurelius,0.268875551672274,359615152X,1585426172,False
531,Covers_23878,Goodreads_books_17529,"Ich, Prinzessin aus dem Hause Al Saud. Ein Leben hinter tausend Schleiern.",MÃ¼de bin ich KÃ¤nguru: Nachrichten aus dem Krisengebiet Patchwork-Familie,0.18855542141141163,3442424216,3552060170,False
532,Covers_41671,Goodreads_books_11580,"Shoes Outside the Door: Desire, Devotion and Excess at San Francisco Zen Center",Devotion and the Devil,0.2999499000531663,1582431132,1494885573,False
533,Covers_49280,Goodreads_books_7148,Las claves de la afectividad femenina,La Ciudad de las Esfinges,0.2723842814041703,8441400733,9706883843,False
534,Covers_9825,Goodreads_books_17500,AAA Explore America: Tours of Discovery Through Our Magnificent Country,Tours of the Black Clock,0.28956147762471074,1550011405,074326570X,False
535,Covers_23946,Goodreads_books_9243,International Business: Environments and Operations,Business Adventures,0.2859333239084932,0201157470,0575003499,False
536,Covers_10162,Goodreads_books_38762,Psychamok (Psychomech Trilogy),The Time Trilogy,0.2709496789663845,0765304813,0374375925,False
537,Covers_38778,Goodreads_books_33670,"Feelings (Harlequin Romance, No 2937)",The Harlequin,0.2940453705859383,0373029373,0425217248,False
538,Covers_20663,Goodreads_books_25681,Faktor Vier: Doppelter Wohlstand-Halbierter Naturverbrauch,Vier Pfoten und das WeihnachtsglÃ¼ck,0.17703347569115718,3426268779,335200871X,False
539,Covers_10136,Goodreads_books_32002,The Blitz,The War of the End of the World,0.07791753515812233,1854713817,0571139612,False
540,Covers_26152,Goodreads_books_7843,MCSE Windows NT Server 4.0 in the Enterprise Study Guide (Exam 70-68),The Heart of Enterprise,0.28421644268262836,0078824907,0471948373,False
541,Covers_27154,Goodreads_books_2029,"Of Mozart, Parrots, and Cherry Blossoms in the Wind: A Composer Explores Mysteries of the Musical Mind",The Composer Is Dead,0.29272370878810877,0879102861,0061236276,False
542,Covers_10514,Goodreads_books_32002,The Sensational Samburger,The War of the End of the World,0.0545314524470381,0525454268,0571139612,False
543,Covers_12147,Goodreads_books_18557,"Mary, Star of the New Millennium: Guiding Us to Renewal (Celebrate 2000! Series)",Mary,0.29243309628356046,0892839945,0679726209,False
544,Covers_14183,Goodreads_books_24125,The Malleus Maleficarum of Heinrich Kramer and James Sprenger.,James,0.28549475849935896,0486228029,0740721968,False
545,Covers_22493,Goodreads_books_241,Remix: Texte 1996-1999 (KiWi),The Message Remix (Bible in Contemporary Language),0.27578983426748943,3462028545,1576834344,False
546,Covers_19261,Goodreads_books_26225,A Fatal Vineyard Season : A Martha's Vineyard Mystery,The Season,0.2850104283248358,0684855445,0545048869,False
547,Covers_22638,Goodreads_books_32755,"Energy Up!: Shed Pounds, Get Fit, Gain Stamina, and Turn on Your Power With This Unique Program",The Program,0.24132546626101076,0399143114,1442445807,False
548,Covers_2606,Goodreads_books_27180,"A Modern Herbal (Volume 2, I-Z and Indexes)",Modern Love,0.2820000451676496,0486227995,1425467059,False
549,Covers_23644,Goodreads_books_27619,Monty: A Biography of Montgomery Clift,Monty: His Part In My Victory,0.28994306219555965,155611110X,0140045031,False
550,Covers_25766,Goodreads_books_15447,"Wovon wir reden, wenn wir von Liebe reden.","Wir Treffen Uns, Wenn Alle Weg Sind",0.29941936067754704,3442760704,359680812X,False
551,Covers_49362,Goodreads_books_26274,Un Anglais sous les tropiques,Les Tribulations d'un Chinois en Chine,0.2083060355099885,2020238209,2253012742,False
552,Covers_42142,Goodreads_books_29241,Saul and Patsy : A Novel,The Novel,0.274108834640416,0375410295,0449221431,False
553,Covers_19563,Goodreads_books_14717,PolÃ­tica e recuperaÃ§Ã£o econÃ´mica em Minas Gerais (Humanitas),Arte poÃ©tica,0.17035986935271347,8570411693,849849883X,False
554,Covers_25914,Goodreads_books_11938,Catastrology: The Complete Book of Feline Horoscopes,The Complete Book of Swords,0.27026625278383887,0941263827,1568650094,False
555,Covers_35142,Goodreads_books_2989,El enviado,El camino,0.25829233681120367,8401331668,8423334783,False
556,Covers_27056,Goodreads_books_13699,"Vegan Handbook: Over 200 Delicious Recipes, Meal Plans, and Vegetarian Resources for All   Ages (Vegetarian Journal Reports Series, 2nd Bk.)",How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,0.24223495510746296,0931411173,0764524836,False
557,Covers_29899,Goodreads_books_10219,The Crohn's Disease and Ulcerative Colitis Fact Book,"The Story of the Human Body: Evolution, Health, and Disease",0.20777646977280495,0684179679,0307907414,False
558,Covers_42320,Goodreads_books_16611,"Zentak, tome 1 : La Passe des Argonautes","Five, Tome 1",0.25743966200099455,2840551446,250500546X,False
559,Covers_24698,Goodreads_books_36599,Die HÃ?Â¼gel der Toskana. Mein neues Leben in einem alten Land.,The Land,0.22429979403267636,3453199405,0142501468,False
560,Covers_26556,Goodreads_books_23685,Observer's Book of Wild Flowers (New Observer's Pocket S.),Flowers of Fire,0.28401059817935154,0723216428,0824803027,False
561,Covers_43787,Goodreads_books_15875,Modern language performance objectives and individualization;: A handbook,The Secret Language,0.24385359946377166,0155618938,0064400220,False
562,Covers_42000,Goodreads_books_5417,Cames de seda (Columna),"Cuentos de amor, de locura y de muerte",0.16876237829898952,8478094369,1406832588,False
563,Covers_12769,Goodreads_books_15629,Schule des Generalbassspiels,Villa des Roses,0.18521926360397245,3795903327,1862076162,False
564,Covers_17067,Goodreads_books_26018,Magie der Farben: Aquarelle aus dem Tessin (Insel Taschenbuch),Die Magie der Namen,0.28627107207821056,3458321829,3492703879,False
565,Covers_30025,Goodreads_books_27339,Unsigned: A Booklover's Mystery (Booklover's Mysteries),Mystery,0.20992648404469103,0553582194,2266126075,False
566,Covers_20003,Goodreads_books_7210,Garzanti - Gli Elefanti: I Fiori Del Male,La lettrice di fiori,0.2889780172911789,8817151327,8854140902,False
567,Covers_10257,Goodreads_books_947,Guide to Reflexology &amp; Complementary Therapies (Caxton Reference),The Guide,0.19552829322284823,1840671807,0143039644,False
568,Covers_46838,Goodreads_books_32002,The expendables,The War of the End of the World,0.07529397754934512,0345371712,0571139612,False
569,Covers_31202,Goodreads_books_38313,"Spirou et Fantasio, tome 1 : 4 aventures de Spirou... et Fantasio",Et aprÃ¨s ...,0.24228385643159034,2800100036,2266145975,False
570,Covers_11641,Goodreads_books_21158,"Creating Unequal Futures: Rethinking Poverty, Inequality and Disadvantage",Robot Futures,0.295809029974979,1865083429,0262018624,False
571,Covers_27347,Goodreads_books_10459,Carnaby and the Demonstrators (Linford Mystery Library),The Library,0.295861336858324,070897080X,8683741052,False
572,Covers_45542,Goodreads_books_16127,"That's Disgusting : An Adult Guide to What's Gross, Tasteless, Rude, Crude, and Lewd",Show Adult,0.20183677459993296,1580080944,1840681489,False
573,Covers_18901,Goodreads_books_16124,Morse's Greatest Mystery and Other Stories (Inspector Morse Mysteries (Paperback)),Other Stories and other stories,0.2951923575227145,0804113092,0141018011,False
574,Covers_39111,Goodreads_books_35803,Chiwid (Transmontanus series),The Fever Series,0.1575201850553176,0921586396,0345538277,False
575,Covers_21226,Goodreads_books_7247,El Mundo Como Supermercado,Sentimento do Mundo,0.294268935981591,843396142X,8501039446,False
576,Covers_39917,Goodreads_books_18687,The Goal: Bobby Orr and the Most Famous Shot in Stanley Cup History,The Magic Cup,0.2932481535872778,1572435704,0446324388,False
577,Covers_29956,Goodreads_books_13842,OberschnÃ?Â¼ffler Oswald jagt den Weihnachtsmann. ( Ab 10 J.).,Oswald the Monkey,0.2737683335175735,3596803608,0839230257,False
578,Covers_37914,Goodreads_books_16373,U2: Rattle &amp; hum : the official book of the U2 movie : a journey into the heartland of two Americas,The Cabin in the Woods: The Official Movie Novelization,0.2243862904383648,1871307414,1848565267,False
579,Covers_45601,Goodreads_books_10680,Frau und Familie in China (Beck'sche Reihe),The Beck Diet Solution,0.2700498348121362,3406330185,0848731735,False
580,Covers_37110,Goodreads_books_9434,Medal of Valor Firefighters : Gripping Tales of Bravery from America's Decorated Heroes,The Gripping Hand,0.2878978775997225,0071410287,0671795740,False
581,Covers_32337,Goodreads_books_19189,Garzanti - Gli Elefanti: Altre Inquisizioni,Gli Slavi,0.24719576810002863,8807806746,8806127594,False
582,Covers_33986,Goodreads_books_25723,Lettres Persanes,Lettres d'amour: Les HÃ©roÃ¯des,0.29969417694864825,2070364755,2070401537,False
583,Covers_16541,Goodreads_books_22703,Jngle 2 Bk Clb: Memoir,Reckoning: A Memoir,0.21720822310729856,0786841931,1925240436,False
584,Covers_45935,Goodreads_books_11542,Nach Ã?gyppten [sic]: Ein moderner Roman : zwei BÃ¼cher in einem Band,Girl in a Band,0.2469307625150348,3251000438,0062295896,False
585,Covers_37326,Goodreads_books_510,Impostress (Signet Historical Romance),The Shamer's Signet,0.2615988231092835,0451208293,0805082174,False
586,Covers_32326,Goodreads_books_29236,Adventures of Poor Mrs. Quack (Dover Children's Thrift Classics),Poor Fool,0.2804963566602063,0486278182,0807119474,False
587,Covers_38055,Goodreads_books_19335,A Life in the Arts: Practical Guidance and Inspiration for Creative and Performing Artists (Inner Work Book),Artists in Crime,0.27570472632729903,0874777666,1579125786,False
588,Covers_34907,Goodreads_books_5555,"Duets #45 (A Regular Joe/Mr. Right Under Her Nose) (Duets, 45)",The Nose,0.28002172413826776,0373441118,0688104649,False
589,Covers_30580,Goodreads_books_8243,El jardÃ­n / (Serie Mis Plantas),The Mis-Education of the Negro,0.2800655125901311,0812047133,1564110419,False
590,Covers_33074,Goodreads_books_27448,Tage wie Jahre: Vom Westwall bis Moskau 1939-1949,"The First War of Physics: The Secret History of the Atom Bomb, 1939-1949",0.24712350011545128,3800413515,1605980846,False
591,Covers_47849,Goodreads_books_21174,Helpful hints for fun-filled parenting,A Fountain Filled with Blood,0.29117506684567096,0840758804,0312995431,False
592,Covers_11043,Goodreads_books_7673,Wohin mit meiner Wut? Neue Beziehungsmuster fÃ?Â¼r Frauen.,Das neue Buch Genesis,0.1880654429779957,3596151740,3839001285,False
593,Covers_21941,Goodreads_books_31287,The Grimoire: Manual of Practical Thaumaturgy : 2053,Practical Magic,0.2427111334891837,1555601901,0425190374,False
594,Covers_16834,Goodreads_books_2989,"Bastardo, El",El camino,0.25829233681120367,8440630921,8423334783,False
595,Covers_17543,Goodreads_books_19718,"Tassilo, Bd.2, Das Grabmal im Eis",Das Ikarus-Projekt - Im Zwielicht,0.20958943198889365,377040615X,3802583558,False
596,Covers_35736,Goodreads_books_26399,Microsoft Windows XP Professional: Exam 70 270 (With CD-ROM),Final Exam,0.2525116844973039,0735614296,0590432915,False
597,Covers_10324,Goodreads_books_28374,Verborgene Wort: Roman,Roman Tales,0.28915068035921976,3421054576,0586042415,False
598,Covers_12899,Goodreads_books_27763,Carbo Calorie Diet,The South Beach Diet,0.2625573410681852,0385006152,1579548148,False
599,Covers_27057,Goodreads_books_30496,Matisse hat die Sonne im Bauch.,The Cat in the Hat,0.26907333746816753,3442722810,039480001X,False
600,Covers_24650,Goodreads_books_18823,Greyhawk Adventures (Advanced Dungeons &amp; Dragons Rulebook),Time of the Dragons,0.26633208392161883,0880386495,0515048747,False
601,Covers_21610,Goodreads_books_16285,Saunders tests for self-evaluation of nursing competence,Self,0.2813507347288006,0721641318,0571219764,False
602,Covers_42611,Goodreads_books_22680,WeiÃ?Â?wein und Aspirin. Hirnrissige Geschichten.,LÃ¼tt Matten und die weiÃe Muschel,0.2552725043625773,3257233183,3358030059,False
603,Covers_34546,Goodreads_books_32996,"The Complete Guide to Bed &amp; Breakfasts, Inns, &amp; Guesthouses (15th Edition)",Bone: The Complete Edition,0.23191233776100684,089815958X,188896314X,False
604,Covers_15193,Goodreads_books_26711,American Poetry: Wildness and Domesticity,The Vintage Book of Contemporary American Poetry,0.29688378882732847,0060920823,1400030935,False
605,Covers_24836,Goodreads_books_12124,Hildegard von Bingen (Rowohlts Monographien),Von Bek,0.1906441295374537,3499504693,1565041925,False
606,Covers_29431,Goodreads_books_3666,Double Dealer: A Bert and Nan Tatum Mystery (Bert &amp; Nan Tatum Mysteries (Hardcover)),The Double,0.17156324176515275,1575665077,0486295729,False
607,Covers_13242,Goodreads_books_17230,Les comtemplations,Les Miserables,0.2871056356677215,2070320502,190623079X,False
608,Covers_19989,Goodreads_books_3640,Estado de gracia (ColecciÃ³n FÃ¡bula),La mano de FÃ¡tima,0.20465333116691561,9684063164,0307476065,False
609,Covers_39343,Goodreads_books_14384,The Minimalist Cooks at Home : Recipes That Give You More Flavor from Fewer Ingredients in Less Time,The Ingredients of Love,0.2813588044540052,0767903617,1250006708,False
610,Covers_22750,Goodreads_books_8112,Footprint Tunisia Handbook,The Earth Chronicles Handbook,0.23443495088705552,1903471281,1591431018,False
611,Covers_17942,Goodreads_books_23933,Manual Facil De Aromaterapia Casera,Manual de PrestidigitaÃ§Ã£o,0.2652422587336472,8430581200,9723712938,False
